review_text,rating,date
"l just joined and have had first 5 rides free. Absolutely a great service, great drivers, best experience. P.Morris",5,2026-03-02 21:54:56
"I have unfortunately had the issue like many have, of drivers constantly canceling. I have 5 star ratings as a rider and never had this issue before. But the past two weeks they are just constantly canceling (3 drivers sometimes for 1 ride) making me late to my job no matter how early I try to leave. On top of that I have noticed the price jump.",3,2026-03-02 20:44:55
I was waiting at address I ordered to. I got a driver here message didnt see car anywhere so I called him. Driver went to the WRONG location expected me to walk 2 blocks over to where he was then LEFT when I was halfway there leaving me alone on dark street. Then I got a no show charge after being left by a driver who went to the WRONG location in the first place & then the customer service people were less then helpful. I'm going to let my bank deal with getting my money back & DONE with lyft!,1,2026-03-02 20:33:36
Keep showing a different currency even a different person info that had the same phone number,1,2026-03-02 20:19:19
"the price gauging is ridiculous. $22 for a 13 minute card ride, but it costs extra because of the snow? But it's not even enough snow to cause worry. Ridiculous prices.",2,2026-03-02 20:04:35
"Facts, Lyft is safer than Uber. The prices have recently gone up. To whoever might read this please take me very seriously when I say don't allow any driver to give you a free ride. Two drivers offered me this and I blocked them. A free ride means no tracking where you are going. You could get captured and raped and thee will be no evidence of you entering the vehicle to go anywhere. Sometimes paying could save your life. Some drivers work for Lyft and Uber so be careful.",5,2026-03-02 19:16:20
very disrespectful that I cannot order a ride to an important place and because of Uber not allowing me to order a ride because I cannot provide an identification. this app is disrespectful and deserves 1 star. I hate this app for that reason,1,2026-03-02 19:04:29
"If you decide to close app while seeing how much it would take to go to a place, then reopened it, the price would increase drastically. Then they'd find the furthest driver away from you and you'd have to wait and save even though I didnt pick that option. Like what's the point? Scum.",2,2026-03-02 18:28:15
stop being scammer. $35 for 10 minutes ride....I always do print screen about your prices. how you change in just 15 minutes the ride from $13 to $35? scammers,1,2026-03-02 17:15:51
the cost is outrageous vs Uber. high as hell to. don't forget items in the car. the drive well say he has them and never returns them. you contact Lyft support and they just B.S you around making things even more difficult. over all this company is trash.,1,2026-03-02 17:09:35
scheduling rides 3 hours ahead is meaningless. They'll make you wait an extra 1/2,1,2026-03-02 15:53:27
"overall smooth, courteous professional",5,2026-03-02 12:53:42
Said searching for drivers all day. Finally gave up and called a taxi and was told Lyft doesn't even come out in my area. They should tell you that in the app.,1,2026-03-02 12:42:14
this app just keeps getting worse and worse in terms of service while they jack up the prices and then customer service shows no compromise when rides don't show up on time and then you're late for an appointment.,1,2026-03-02 11:52:51
"They don't take responsibility for anything, and I was a 5-star customer, taking Lyft every day. I won't make that mistake again.",1,2026-03-02 10:55:56
haven't taken a lyft in years. I just recently started again and every ride has been pleasant every driver's been great not crazy about the prices but the app is easy to navigate and my ride is always on time. 5 minutes the longest I've had to wait,5,2026-03-02 10:52:02
"I don't know if it's just me or this app but whenever I actually need a ride to get some it just takes a extremely longer to get a ride. Unreliable, and real damned infuriating.",1,2026-03-02 10:29:19
"I used someone elses card for a like almost $22, ride, then i gave her $25 cash to cover it. Then i was bit by bed bugs all over and more than likely brought them in the house which is a HUGE ISSUE. I also have chronic eczema and am prone to getting cellulitis from the bites. an have no insurance. So this might cost me tens of thousands and all they had to say was they refunded the trip onto the card i used.. So I possibility have bed bugs, i got sores and im out $25 for it. Use UBER!",1,2026-03-02 09:47:40
"they use to be decent. now I can't get a ride, and when they fail to get me a ride for an hour, I STILL have to pay a $1 fee for canceling. they need to fix their s****. its been on a steep decline in service for way too long now. Its just reached unbearable finally. lame app. use Uber. at least they get you money back on they're overcharged rides.",1,2026-03-02 09:10:56
"quick prompt service, good drivers & Lyft makes everything user friendly",5,2026-03-02 08:32:24
"I've been a customer for 8 years and for the most part I've had good experiences but today 4-6-2025 I had the worst experience with one of your drivers his name is Aswad. He was sporadic, rude, drove very dangerously,got lost and didn't follow my directions. I pay for a good service and did NOT get it. He shouldn't be driving no one around. Very disappointing! $15 for a 5min ride? DONE USING THIS APP. The class action is going to be incredible! SCAM, SCAM, SCAM..",1,2026-03-02 05:59:22
good.,4,2026-03-02 05:07:09
very good 0lny 1mess up,4,2026-03-02 04:48:49
Couldn't reverse tip for someone I was having dropped off at a hotel. Don't tip until the person you're getting a ride for has arrived at their location. Lyft wouldn't let me reverse the charge. Terrible terrible customer service.,1,2026-03-02 03:30:50
"Haven't used the Lyft app in a while apparently they won't take PayPal anymore. So I tried to add a new card and I get an error each time I try to input. Eventually I figure it out that the app needed updating, but then I just got a new set of errors. not a fun journey back from the airport!",1,2026-03-02 02:40:36
"used to use it a lot, and now all of a sudden its asking for my ID. ive never had to upload my id before, and in the state of the world with apps stealing your data and turning into surveillance states, im not giving it my id. never had any issues before so dont know why its suddenly asking now.",1,2026-03-02 00:20:34
awesome app!!,4,2026-03-01 21:50:28
it's charging $54 on a wait and save to take me 10 mins down the road and $89 for the standard ride,1,2026-03-01 20:37:59
"Lyft just asked me if I wanted to pay an extra $3 to find a ride in 6 minutes. Literally the instant I declined, I was assigned a driver that's 6 minutes away. Don't fall for these fake upcharges. Lyft and Uber have these features designed to steal money from you.",1,2026-03-01 19:34:32
for me it has better car service and I've never had a problem in the year that I've been using it,5,2026-03-01 18:38:09
2026 and it still heats your phone.,1,2026-03-01 18:37:44
possibly the worst app to consider using says I paid for a ride then I went to use it again it says I owe for rides I already paid for. This app is stealing money and have no way to contact a person. it's all A.I. Chat that does nothing to help. I went back to Uber which has been a better option. This is a terrible app wish I could give it -5 stars,1,2026-03-01 17:50:58
"The app opened after I installed it. A welcoming screen informed me I couldn't use the app for violating their terms? Yeah ok what terms I haven't been in a lyft for at least 7 years. Then the incorect, insulting, welcoming screen message left and its searching for a ride and I can't ever see any of the options just the app buffering. I guess even in an emergency I won't be going anywhere in a lyft anytime soon. Waste of time trying to get this to work.",1,2026-03-01 17:23:47
loved it at first but then started canceling all the time and extreme price hikes,2,2026-03-01 17:17:19
Lyft driver will pickup you up maybe in 5 or 10 minutes after requesting ride in app. Driver brings you door to door to your evact destination. if there's a change or small adjustment it's okay. Instantly change it thru the app it's great. simple quick. I forgot got to add my gate code in my ride request. In the app there's no way to contact the driver. just got to keep it on the tracking map. You have arrived!!😁,5,2026-03-01 17:06:19
"Its becoming worse. They now charge more for no reason, other than exploiting you. Horrible.",1,2026-03-01 16:23:54
"I'm honestly astonished by this abhorrent pricing that Lyft is showing me, 70$ for a 20 min ride, Uber is offering it for 21-23$, it really shows when a company is down bad. I'm never using this service and telling others not to because this is straight price gouging.",1,2026-03-01 15:14:01
This app is like a pretty girl with herpes. you show up she looks good you hit it then ypu go home disappointed and itchy. it use to be good but now..... I'd choose to walk.....barefoot...... on hot glass...... while on Epstein island..... as a 14 year old girl.,1,2026-03-01 11:13:53
$46 for a ride? plus we still have to tip?! & the driver is so slow to get to our destination 🙄,1,2026-03-01 10:33:35
"I love Lyft .. but I can't help notice that book ride it get confirmed driver on the way, half way they cancel the ride for many reasons, they get more pay ride or can't navigate through construction..then start rebooking again which takes time. if the customer canceled there fees to pay.. so would like to see as well the driver should be hold accountable for theirs cancelation. thanks 😊 love Lyft",5,2026-03-01 08:07:26
Lyft is way over priced will never use them again,1,2026-03-01 07:38:40
drivers are not even moving for 15 mins even with priority pickup upgrade. this happens almost everytime and gets me late to work everytime,1,2026-03-01 05:22:46
greedy company it knows you need a ride then it increases the prices,1,2026-03-01 04:53:27
"Lyft has no customer service number and uses AI for chat. I left an item in my driver's car, and when we contacted him, he said he only spoke Spanish and hung up on me. he spoke English well during the ride. Lyft is also very picky about what you can submit complaints about, and are overall very unhelpful. Don't use them at all!",1,2026-03-01 03:31:15
i love Lyft very friendly staff,5,2026-03-01 02:58:14
Used to be great. Now it's horrible. 3 drivers cancelled on me. should have done wait and save. you're prices are ridiculous. it was $3 cheaper on Uber and the driver came immediately. I won't be using this app anymore.,1,2026-03-01 01:27:51
"need to improve app and maps function, especially in Downtown Chicago where driver's get lost and complain frequently about GPS",3,2026-03-01 00:58:27
great,5,2026-02-28 23:47:15
"Lyft is at times worse than Uber. They will take 10 to 15 minutes for you to ""find a driver"" then it will cancel on you and tell you to try again later. When you do try, the rates double or triple on you and when you do get a driver they cancel on you. At least Uber doesn't cancel your request and ask you to try again later. *Update: I accidentally reversed my pickup and destination. Quote was 23. I swap and it goes 70 to 100. I had to get in my savings to get home. They're robbing people!",1,2026-02-28 23:16:42
no rides available when I needed them,1,2026-02-28 22:50:44
STAY AWAY from this app. They steal money from their customers. Why pay Lyft $45 for a trip you can pay Uber $28 for? Lyft is completely immortal & corrupt they way they price gouge customers when you can just order through Uber for 70% cheaper and not have to deal with disrespectful drivers. They also don't do proper backroom checks on their drivers & do NOT respond responsibly to reports of sexual harassment & abuse. Save yourself the headache and just stick with Uber,1,2026-02-28 21:40:53
Great app!!! 👍 👌 👊,5,2026-02-28 21:17:42
"Very easy trip planning. The app is similar to Uber but better. Many drivers are also Uber drivers, but Lyft is less expensive by far.",5,2026-02-28 21:13:30
Used to be better. Too expensive. Not enough drivers. now charges to cancel a wait and save ride. predatory business tactics. now they charge you a cancel fee after 30 secs even if you never had a driver on the way. for what?,1,2026-02-28 20:04:25
"Lyft support app is extremely bad: 1. they would rather delay support for you for days so you give up on the money they owe you 2. their electric scooter service is malfunctional (end ride feature often doesn't work causing panic, fr!) and crazy expensive",1,2026-02-28 19:53:53
"they take your money, and if they cant find a driver, they tell you it will be 5-7 days to get your money back.",1,2026-02-28 19:29:30
"They manipulate reviews by changing 1 star revies to 5 star and showing unrated on your end, then they force you to agree to arbitration so you can't sue them and pretend to not know what you're speaking of in support when you are trying to opt out as per your legal right to opt out of arbitration sighted in the terms and conditions. Drivers also accept rides before they're ready causing me to be late for work and I got no compensation for it.",1,2026-02-28 18:54:56
"I used to like Lyft, but now my experience is that the app says X minutes that it doesn't deliver in, or purchase an upgrade, but it's all calculated to squeeze as much money out of you as possible.",1,2026-02-28 17:46:50
"1. Their drivers/App doesn’t keep to time. Always delaying. You will accept a ride that is supposed to arrive within 3 minutes. The next thing you will see is the driver arriving in 7 minutes. How? from 3 minutes to 7 minutes. 2. When you cancel a ride because of their delay, Lyft will still charge you. Useless App. Their IT team should work on the App. 3. If you are trying to meet up on time to avoid stories that touch the heart, please don't use Lyft, book other cab services.",1,2026-02-28 16:53:52
just too pricey,2,2026-02-28 16:03:47
"trash app 😒 isn't cheaper, isn't faster, and definitely not worth even making an account",1,2026-02-28 15:51:49
"App wouldn't give me a way to contact driver and then charged me when they cancelled my ride because we couldn't locate each other. I'd rather call a yellow cab, at least then I can reach a live person.",1,2026-02-28 13:02:12
"I have been taking Lyft for years. I have over 5,000 rides and I can honestly tell you I have never been disappointed. I am Blessed because they always got me to work thru the covid and even when I had trouble with my eyes and almost Blind. Lyft never failed me and I have loved every single driver. Lyft is my hero.",5,2026-02-28 13:02:09
"lost my phone in a friend's lyft, lyft won't help me get my phone back because it was ""my ride"". do yourself a favor and just Uber, it's cheaper and they probably would have helped me get my phone back (oh and my friend messaged the driver and got no response)",1,2026-02-28 09:22:13
tried 3 times to get a ride and none of the 6 drivers want the ride. lost a 5% off and had money held on my CC. Will not recommend and will more than likely find a way to disable the account.,1,2026-02-28 09:10:48
"oh you joined Lyft and want to verify your credit card? get fkd. our verification software doesn't accept cards where the number isn't all in a row. oh you have a TD credit card? that isn't a real card, cause the numbers aren't in a row. listen Lyft. I got excited cause you joined saskatoon, but what's the point if I can't even sign up.",1,2026-02-28 08:35:11
Had me bite a 1 dollar cancellation fee even though there were ZERO drivers in my area to accept the ride. Complete greed,1,2026-02-28 07:05:45
"so tell me why, a ride from my job to my house which is a 21min drive, cost around $70?, I didn't place a ride, I just begged on the corner like some homeless man for a ride",1,2026-02-28 06:45:45
"I used to use Lyft all the time but can't anymore because now ""You must be 18 to request a Lyft ride"" (I'm 60).",1,2026-02-28 06:43:21
very enjoyable,5,2026-02-28 06:37:48
"ordered a standard ride with a waypoint stop. they sent a Toyota Sienna. i was then charged for an xl ride that I didn't order as well as extra charges for the stop (after I already paid for the stop). interestingly enough, they don't have the ability to change it after the fact. with today's technology? i call b.s. too many fraudulent charges.",2,2026-02-28 06:33:14
I added 50 dollars to my account and it's charged me another three times. it won't let me change the payment method. I spent 50 dollars on your app and I can't use it. the agents read your texts and then pass you over to someone else when they can't fix it- after they read you the same directions again. they need a specialized team to do a refund so I have to wait for an email. but after an hour and a half of very slow responses they said they can't do cash refund nor can they refund any trips,1,2026-02-28 05:58:49
"I love it... It helps me everytime, if i want to use it. Smart app! simple and moving forward.🚗😇✌",5,2026-02-28 05:42:49
love the drivers there a god sent,5,2026-02-28 05:15:15
it's great and good deals,5,2026-02-28 04:58:34
"This service add fees for everything, a wait a save service canceled I have to paid a Fee for it.... Uber have more cheap services and a really nice customer services.",1,2026-02-28 04:38:33
"awesome drivers, clean cars and of course GREAT price",5,2026-02-28 03:40:26
I had someone book a ride for me and there not responding about my head phone case my beats head phone case and now I gotta spend another 70 is there a way y'all could re enberse me for the it cause I'm tight on money and missing my beats case,1,2026-02-28 03:38:11
I had a very pleasant time with Lyft.,5,2026-02-28 02:53:14
"this app is pure robbery, it charged me 22 extra dollars on top of my rate for changing terminals at newark aiport. from terminal A to terminal C. this is why people dont want to use this service and the driver got paid 30 dollars out of the 79 dollars i was charged. when contacted customer service they didnt care about anything. never using this app again.",1,2026-02-28 02:42:47
okay,5,2026-02-28 02:33:52
idk what's going on with this app but since yesterday it just won't load after I enter my pick up and drop off! very frustrating and such a waste of time! I usually prefer this app over the better prices but I guess stuck with Uber now.,1,2026-02-28 00:42:41
prices are criminal when having to put in a request. asking for 50 or so dollars to put in a standard request.,2,2026-02-27 22:04:19
very good 👍,5,2026-02-27 21:53:39
"RIDICULOUS!!!!! At 9:26 am I ordered a ride to work. I did NOT close my app. Apparently, a driver was chosen IMMEDIATELY and sent SEVERAL MESSAGES and CALLS, NONE of which I received until AFTER his ""departure."" This was around 940ish. Then I ordered another ride, which took 10 minutes to get to my house and another 10 minutes to get to my job leaving my to arrive LATE and receive ATTENDANCE POINTS against me!!!! This is RIDICULOUS!!!!!",1,2026-02-27 21:35:42
good 😊👍,5,2026-02-27 21:01:15
drivers canceling very easily after waiting for 30 minutes,1,2026-02-27 20:44:08
"I am constantly having drivers in Winnipeg show up for a scheduled time, usually early, and just leaving. Drivers who leave early should be rated and be given feedback. It's been happening daily on my way to work, and then I have to wait till it finds another car.",1,2026-02-27 17:47:23
"Terrible app. Very disappointing experience. The app constantly takes too long to find a driver, and most of the time no driver is assigned at all. After waiting several minutes, I end up cancelling the ride and booking with another app. They advertise great discounts, but clearly don’t have enough drivers to support the demand. This happens frequently and makes the service unreliable. What’s the point of cheap rides if you can never actually get one? I would not recommend this app.",1,2026-02-27 17:27:39
lyft its becoming very more expensive for same rides i caught last year. a ride that cost like seven bucks its now like 14 to 20$ wat makes it worse the pick u up like 10 to 15 mins. yesterday i had a 12 dollar ride i wanted 6mins than they kicked me out saying there's no car than the price went up to 20bucks i wanted like 2hours than i pay 18 dam bucks i was pissed af,1,2026-02-27 17:21:00
my ride to work was $11 today it's $17 with the price Lock pass 10 miles to work 10 miles from work same routine 8 months higher prices after work I have buy a vehicle can't afford it,3,2026-02-27 17:05:03
"This is just one example, of many. I made a pickup to go a mile and a half for 6.97. Fair price for that distance. Once I was done, I wanted to go back from where I was picked up. Looked for a Lyft ride to take me back. They wanted to charge me over 17 dollars, when it was only 6.97 before. The ""system "" knew i would want to go back, because it was a Dollar General i went to. This is some shady trapping, for profit. Not a good look Lyft!!!!!",2,2026-02-27 16:45:41
Code for new user is not working,1,2026-02-27 16:00:15
"Reserved few hours in advance a ride to the airport. Ride was confirmed with a driver name. suddenly no driver was available. Waited for 6 minutes while it was looking for another driver. no one was found. canceled Ride. tried again with same result. I had to drive myself because if I didn't, I would have missed my flight. now I have to pay enormous parking fees. can no longer depend on LYFT. I will be uninstallung shortly",1,2026-02-27 15:08:26
"Uber sucks Lyft all the way, they actually have people to talk to if issues account. They dont throw you into a SOL situation. LYFT ALWAYS OVER UBER!",5,2026-02-27 13:12:42
"late at night if u don't pay for the most expensive one..,. u won't get a lyft... doesn't matter how much u have spent total",1,2026-02-27 12:11:58
Lyft is running a scam. charging $35 for less than 3 miles,1,2026-02-27 10:58:37
"Mr. Mohammed was outstanding, his ride was exceptionally comfortable, thanks.",5,2026-02-27 09:59:59
great person,4,2026-02-27 09:54:03
Great,5,2026-02-27 09:41:47
Wait & Save option is a scam!,2,2026-02-27 09:28:00
with trust ur ride,5,2026-02-27 09:22:48
there's little to no drivers in my area 😭,3,2026-02-27 09:17:53
I was deducted money from my account for a ride. I wasn't actually reimbursed yet. I've been waiting over an hour for a driver. now I can't cancel the ride and now I can't order another ride. I think I'll switch to Uber. you've officially lost my business!,1,2026-02-27 09:15:28
I should be allowed to tip whatever amount I want. I don't know why there is a max amount.,2,2026-02-27 08:50:06
"They still can't calculate wait times. And they add an extra minute to ""match you to a driver."" Bleck. 5 minutes equals 12. 11 minutes equals 20. Star inflation is annoying. 4 star is ok and I don't want to have to say something's wrong to leave a 4 star rating.",1,2026-02-27 08:23:09
so far so good,5,2026-02-27 08:14:55
Irritatingly slow to connect to drivers. When when using Black or Black SUV there's always at least a minute or so waiting before it finds a ride. Just prioritize the expensive rides please. Nice that they connect to United to earn miles.,3,2026-02-27 08:09:04
Terrible he left me and I had to walk took off with my purse stole 80$ cash out of it..Ill never take lyft again..I've yet to get my cash the driver took..He couldn't even speak English at all,1,2026-02-27 07:34:45
it's like their stealing from me,1,2026-02-27 07:29:24
ok,5,2026-02-27 06:29:27
ok,4,2026-02-27 06:29:06
wont let me order rides without confirming with a second devit card with the same address i dont have a second devit card! theres $105 in my Lyft wallet!,1,2026-02-27 06:06:36
I try to get into my account with Lyft cab but they have been saying I violated the only thing I tried is to change my phone number the old one to update the new cellphone number that's all I tried to do I try to contact the Lyft support but it won't let me know what I did I even try to contact the agent but nothing,1,2026-02-27 06:00:14
"I fully think drivers should start getting penalized or something when they pick-up a ride in their queue and then cancel the ride after the customer has been already waiting on them. not only does that delay the customer from arriving on time but it also stops other drivers from potential making money. its happened multiple times to me where a driver picks up my ride, it'll say they're on their way and I'll watch them drive to my location, just to cancel my ride when they get around the corner",1,2026-02-27 05:01:18
"I don't understand it. Paid for my usual ride, and the driver didn't even move. Just stood in position for over 5 minutes, and because I cant waste my time on waiting for them to decide to move, I had to cancel my order. But, no, because I canceled, I got a cancelation fee. The driver literally didn't even move, parked in a plaza near my home. Like, come on, really?",1,2026-02-27 04:27:10
Lyft is way fair to customers who use they app than Uber they give deals promotions with percentage off and you Don't have to pay full price all the time they actually acknowledge they customers and the rates are pretty much decent in my opinion.,5,2026-02-27 03:15:49
"Charged my account for no reason, and there's no way to simply disable my form of payment in the app. I have to disable my card in order to prevent random charges now.",1,2026-02-27 01:29:26
"1st visit to Las Vegas, installed Lyft. All my drivers were prompt, courteous and helpful.",5,2026-02-27 00:51:22
save for you a car. this is a total repoff. these fees are for to high for the distance. I rode lyft for a week to work only 12 mins from where I stay and it cost me $300 that's half a car in a week. How is a 10 to 12 min trip $41 I don't care what time it is or what day it is. Help me understand why would anyone pay $40 for a 12 minute trip. insane prices.,1,2026-02-27 00:36:42
Always a convient and great ride,4,2026-02-26 23:21:08
great,5,2026-02-26 23:16:35
uhh Lyft?? y'all didn't have to upgrade my ride for free!! that's super generous.,5,2026-02-26 22:47:12
"There's a bug where I don't get email receipts & support told me it was Google's problem!! 😆 So if you need a receipt to get reimbursed for, you should probably prefer the Uber app instead EDIT: the support team figured out that I unsubscribed to receipts. So, I guess just don't do that! 👍",1,2026-02-26 22:36:07
no one accepts my rides and then i become late for work almost everyday,1,2026-02-26 20:24:48
over charging for rides for absolutely no reason.,1,2026-02-26 20:17:47
this app is so amazing and i love it and specially catching to my meeting and back home from the meeting in the morning,5,2026-02-26 20:13:35
excellent,5,2026-02-26 19:56:32
I am mad at them for charging me for a ride I didn't cancel.,3,2026-02-26 19:44:41
nice people down to earth love ther drivers good to get along with,5,2026-02-26 17:15:13
Totally sublime service!,5,2026-02-26 17:11:26
"*First and Worst Lyft Experience of My Life* - My first and worst experience ever with Lyft on January 31, 2026. I still can't accept that I got robbed of a bag containing important items by one of their drivers. I tried in vain to contact the driver, but they did nothing to help me. It's too easy to say you're not responsible for items left in your drivers' cars. Too easy. We just want to speak to the driver, like we did to book the ride, but they refuse. Where is passenger safety? Robbers !!!",1,2026-02-26 16:04:05
Where is the zero star!,1,2026-02-26 15:58:50
I love Lyft they are the best taxi company in the whole wide world thank you 🙏🙏❤️❤️✌️✌️,5,2026-02-26 15:04:52
enjoy my rides all the time,5,2026-02-26 14:28:31
"The people are friendly and amazing they get me too and fromwork,safely with no problems.. I couldnt ask for anything more 💓",5,2026-02-26 12:46:22
"Lawsuits are needed!!! Lyft fees start applying after 2min wait from pick up! Lyft allow drivers to press ""arrived"" when drivers are not in parking lot or on street for pick up!!! Price Lock is a rip off!!! Riders don't ALWAYS get the price lock fare and price lock fare will increase EVERY time for renewal! PLEASE have your drivers stop pulling in other neighbors driveways!!!",1,2026-02-26 10:49:05
i added lyft cash from the card which I am using regularly they allowed me to add the amount from the same card from which they later started declining to take as the backup card. They didn't let me use my lyft cash and while reporting this to the customer help centre they everytime close the issue without listening to me. Don't try this if you are new as uber is much better than this.,1,2026-02-26 09:13:07
no complaints thus far,5,2026-02-26 08:02:12
You are charged double if you try to leave a tip. Not impressed.,1,2026-02-26 06:01:06
Somehow made me tip even after I didn't submit a tip. Customer support refused to do anything about it.,1,2026-02-26 04:13:43
"Wait times for a driver are not accurate, even during regular/slow times. Multiple times I've paid more for a quicker ride that ended up taking just as long as a 'wait and save' ride. It was a waste of money with no way to recoup added cost or wasted time.",1,2026-02-26 04:01:32
lyft doesn't need business because they make the app difficult,1,2026-02-26 03:21:18
"I'm going to cancel this app, awfull experience. no joke!",1,2026-02-26 03:15:13
"very, very bad. several times Can not find my house which in your system. also can not communicate with them",1,2026-02-26 01:25:13
App works great. I'm a lyft pink and silver subscriber and they charged me for priority upgrade which is supposed to be included.,2,2026-02-26 01:10:12
"I originally used Lyft because it was cheaper but now... no. I was charged 14.99 for a ride that was 9.99 on someone else's phone. Same ride, same time, same location- COMPLETELY different prices. I shouldn't have to pay to stop your greedy asses from stealing my money. It doesn't even go to the drivers.",1,2026-02-26 00:45:18
"called for a ride and he went to Garland he was suppose to pick me up and 8 minutes, and then it ended up being 20 something minutes before he could get to me. Cause he drove past me and went to Garling, Texas. And he just kept going further, and further out, and the time kept going kept going higher. And high, so our accounts have a ride",1,2026-02-25 23:54:28
"Finally deleting the account and app. rude customer service executive. the one not rude are clueless. apps broken cause drivers don't move for 10-15 min, then you cancel in frustration and get charged a fee for the driver not moving at all. Uber all the way. saving 2-3 dollars over Uber that too on occasion is too much hassle given how badly this app is run. back to Uber.",1,2026-02-25 21:48:55
"worst service...a Lyft pass issue oversee my account.... no one ever school fees my issue... it turns out that you must select a pick up location on their service map. I live 5 blocks from one. Once I selected thar location as my pick up location and plugged in my work address... it suddenly worked. why in the bell did no one suggest that. Select within a service area is vague. once I zoomed in, I selected one of the stops. Not intuitive.",1,2026-02-25 21:20:55
wait times are horrible and never match up to what the app says your arrival time will be. this app makes me late to everything,1,2026-02-25 21:07:11
Good 🤘,5,2026-02-25 20:40:19
in my opinion Lyft is much affordable than Uber.,5,2026-02-25 20:05:11
Of COURSE I love Lyft been riding off and on for almost 10 years... thanks man... I agree with the wait and save. not worth it. I've had a cancel OR my favorite is when they show up within 2 minutes.. it's cool but I honestly needed to get ready best thing to do is just get ready first? then u know get a Lyft. still 5 stars in my book as that experience doesn't happen all the time.,5,2026-02-25 20:04:43
"great drivers, fair flat rate prices",5,2026-02-25 20:04:07
